YS-920
 1.000000  0.000000
 0.999070  0.000120
 0.996330  0.000570
 0.991940  0.001490
 0.986070  0.002900
 0.978900  0.004740
 0.970530  0.006920
 0.961010  0.009320
 0.950310  0.011840
 0.938380  0.014520
 0.925270  0.017390
 0.911070  0.020480
 0.895870  0.023770
 0.879760  0.027250
 0.862850  0.030870
 0.845220  0.034590
 0.826990  0.038310
 0.808260  0.041970
 0.789150  0.045320
 0.769430  0.048120
 0.748900  0.050540
 0.727650  0.052710
 0.705750  0.054620
 0.683270  0.056310
 0.660250  0.057780
 0.636770  0.059030
 0.612880  0.060060
 0.588660  0.060890
 0.564160  0.061500
 0.539460  0.061910
 0.514610  0.062110
 0.489680  0.062110
 0.464740  0.061910
 0.439850  0.061520
 0.415080  0.060920
 0.390500  0.060140
 0.366170  0.059180
 0.342150  0.058030
 0.318510  0.056700
 0.295310  0.055210
 0.272600  0.053560
 0.250460  0.051750
 0.228940  0.049790
 0.208090  0.047700
 0.187970  0.045480
 0.168630  0.043140
 0.150120  0.040690
 0.132500  0.038140
 0.115800  0.035500
 0.100080  0.032800
 0.085370  0.030030
 0.071710  0.027220
 0.059140  0.024370
 0.047690  0.021520
 0.037400  0.018660
 0.028290  0.015830
 0.020390  0.013040
 0.013740  0.010310
 0.008360  0.007680
 0.004290  0.005140
 0.001520  0.002740
 0.000090  0.000640
 0.000400 -0.001290
 0.002400 -0.003440
 0.005700 -0.005760
 0.010300 -0.008120
 0.016200 -0.010540
 0.023350 -0.012980
 0.031720 -0.015430
 0.041260 -0.017850
 0.051950 -0.020230
 0.063750 -0.022530
 0.076620 -0.024750
 0.090530 -0.026860
 0.105440 -0.028830
 0.121290 -0.030650
 0.138050 -0.032280
 0.155670 -0.033710
 0.174080 -0.034900
 0.193250 -0.035800
 0.213100 -0.036320
 0.233750 -0.036310
 0.255850 -0.035900
 0.277820 -0.035230
 0.301090 -0.034350
 0.325090 -0.033300
 0.349730 -0.032110
 0.374940 -0.030810
 0.400630 -0.029430
 0.426730 -0.027980
 0.453150 -0.026480
 0.479800 -0.024960
 0.506610 -0.023420
 0.533480 -0.021880
 0.560340 -0.020350
 0.587090 -0.018850
 0.613640 -0.017380
 0.639930 -0.015950
 0.665850 -0.014570
 0.691330 -0.013260
 0.716280 -0.012000
 0.740630 -0.010810
 0.764290 -0.009700
 0.787190 -0.008660
 0.809250 -0.007690
 0.830390 -0.006800
 0.850560 -0.005990
 0.869680 -0.005250
 0.887680 -0.004570
 0.904500 -0.003960
 0.920090 -0.003390
 0.934380 -0.002870
 0.947330 -0.002360
 0.958910 -0.001820
 0.969170 -0.001240
 0.978110 -0.000690
 0.985680 -0.000260
 0.991780  0.000010
 0.996290  0.000090
 0.999060  0.000050
 1.000000  0.000000
