MH 126 25.0%
 1.000000  0.000000
 0.995641  0.001077
 0.983004  0.004710
 0.963117  0.011539
 0.937188  0.021763
 0.906449  0.035180
 0.872025  0.051277
 0.834875  0.069330
 0.795759  0.088497
 0.755218  0.107913
 0.713631  0.126794
 0.671275  0.144455
 0.628364  0.160316
 0.585035  0.173895
 0.541387  0.184887
 0.497575  0.193125
 0.453790  0.198520
 0.410248  0.201066
 0.367195  0.200853
 0.324965  0.198053
 0.283974  0.192815
 0.244617  0.185259
 0.207259  0.175518
 0.172228  0.163745
 0.139801  0.150135
 0.110237  0.134942
 0.083796  0.118447
 0.060703  0.100942
 0.041161  0.082744
 0.025329  0.064171
 0.013296  0.045579
 0.005115  0.027381
 0.000784  0.010066
 0.000290 -0.005674
 0.003849 -0.018697
 0.013200 -0.028709
 0.029118 -0.036744
 0.050706 -0.043365
 0.077629 -0.048580
 0.109521 -0.052399
 0.146042 -0.054823
 0.186817 -0.055900
 0.231430 -0.055703
 0.279410 -0.054340
 0.330236 -0.051929
 0.383348 -0.048601
 0.438156 -0.044509
 0.494032 -0.039821
 0.550319 -0.034725
 0.606301 -0.029410
 0.661234 -0.024000
 0.714466 -0.018577
 0.765419 -0.013316
 0.813464 -0.008493
 0.857882 -0.004400
 0.897879 -0.001286
 0.932585  0.000662
 0.961054  0.001410
 0.982322  0.001159
 0.995518  0.000408
 1.000000  0.000000
